"title","asin","brand","stars","reviewsCount","thumbnailImage","breadCrumbs","description","price","price/currency","price/value","url"
"Thermophore MaxHeat Arthritis Pad Moist Heating Pad Size Large 14"" x 27"" - Model 155","B000ZHJS0G","Thermophore","4.5","2829","https://images-na.ssl-images-amazon.com/images/I/61JpRGI9K8L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Intense, moist heat with the added convenience of a pre-set switch, so hands are free to continue activities during therapy. Specially blended cover is washable and non-shedding. Generous size covers entire spine, both shoulders or the length of a leg - making this the most popular size. New Four-Stage Therapy Switch provides optimum 20-minute treatments.",,,,"https://www.amazon.com/dp/B000ZHJS0G"
"Portable Heating Pad for Cramps and Back Pain, Menstrual Cramp Relief Wearable Heating Pad for Women and Girls, Wireless Heating Pads with 3 Temperature Setting & Battery Powered（Pink）","B09PYQX82F","FTOYIN","4.2","149","https://images-na.ssl-images-amazon.com/images/I/510zae9WXPL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","32.99","https://www.amazon.com/dp/B09PYQX82F"
"Calming Heat Jade Stone XXL Wide Massaging Weighted Heating Pad by Sharper Image- Weighted Electric Heating Pad- Massaging Vibrations, 12 Settings- 3 Heat/9 Massage-27 Relaxing Combos, 20” x 24”, 5lbs","B08R5WNLQT","Calming Comfort","4.3","482","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81Vv+5gR4tL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B08R5WNLQT"
"Mosabo Electric Heating Pad for Cramps and Back,Neck,Shoulder Abdomen Pain Relief,12""x24"" Extra Large Heat Pad , LCD Controller Heated Pad with 6 Heating Levels - Adjustable Auto Off Time - Brown","B0834YY5PQ","Mosabo","4.4","1159","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71fQEKvXG1L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0834YY5PQ"
"Heating Pad, Comfytemp Electric Heating Pad for Back Pain Relief, 12 x 24In XL Soft Heat Pad - 9 Heat Levels, 11 Timers with Countdown, Stay on, Backlight for Neck, Shoulders, Cramps, Machine Washable","B08RMNK4N1","Comfytemp","4.3","12896","https://images-na.ssl-images-amazon.com/images/I/81b9tQDDGxL.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","29.99","https://www.amazon.com/dp/B08RMNK4N1"
"Heated Pad Wrap ,Small Heating Pad for Back Pain Relief with Strap, 9.4""x 16"", 3 Heat Settings, Auto-Off, for Cramps,Shoulder, Hand ,Waist, Lower Back, Neck ,Lumbar, Abdomen Pain Relieve by ZXU","B094N5T8CN","ZXU","4","61","https://images-na.ssl-images-amazon.com/images/I/71cDYAgDvyS.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","29.99","https://www.amazon.com/dp/B094N5T8CN"
"NAJOFAN Extra Long 59 X 2.4"" Heating Pad for Pain Relief,Heated Wrap for Wrist Arm Ankle Elbow and Leg,3 Heat Settings 5 Hours Auto-Off, Black","B09STDVPKR","NAJOFAN","4.3","105","https://images-na.ssl-images-amazon.com/images/I/71opVBE-MjL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","37","https://www.amazon.com/dp/B09STDVPKR"
"Thera Care Small Size Heating Pad with Moist & Dry Heat | Wide-Range Heat Temperature Setting | 9” x 9”, Gray, (24-810)","B09MDRVZSC","Thera Care","4","42","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71T+7CMMhlL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Heating pads quickly and effectively bring comforting, soothing warmth to the body. Outstanding features include moist and dry heat options with variable heat setting, programable timer, and machine washable plush cover. Heating pads are safe and effective for the whole family.",,"$","23.53","https://www.amazon.com/dp/B09MDRVZSC"
"Cordless Neck Heating Pad Without Battery, Heated Scarf Portable Neck Wrap for Neck Pain Relief Rechargeable Mobile Electric Neck Warmer USB Powered Heater Perfect for Travel and Outdoor 34""x4""","B0B7JFGV4Q","clistofer","4.6","5","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/71Si+WCO4LL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B7JFGV4Q"
"CAROMIO Large Heating Pad for Neck and Shoulders Back Pain Relief, Weighted Electric Heating Pads with Auto Shut Off, Full Body Back Heat Pad, Fast Heating and 4 Heat Settings (Grey, 33""x22"")","B09B1M1Q7Q","CAROMIO","4.4","454","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71N8MdDHrYL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","46.99","https://www.amazon.com/dp/B09B1M1Q7Q"
"Heating Pad for Back Pain Relief and Cramps, [12"" x 24""] Large Electric Heat Pad for Neck and Shoulders Ultra-Soft Hot Heated Pad with Auto Shut Off Moist & Dry Heat Therapy 6 Heat Settings","B09MTDY4C4","AKJJHFUE","4.1","65","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71wVGw7nEAL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09MTDY4C4"
"Weighted Heating Pad for Neck and Shoulders Pain Relief, Comfytemp 1.5lb Electric Ultra Soft Heated Neck Wrap for Cramps with 3 Heat Settings, Stay on & 2H Auto-Off, Weighted Beads, 14""x20"" - Washable","B08D3JNWTH","Comfytemp","4.3","2499","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61swV0AUkfL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","42.99","https://www.amazon.com/dp/B08D3JNWTH"
"Heating Pad for Ankle, Adjustable Electric Heated Ankle Wrap Pad for Men&Women, 10-90min Timer, 86-158℉ Temperature Setting, Ankle Heat Pad with Overheating Protection for Arthritis/Strain/Fatigue","B0B5TFRH3B","JOBYNA","4","18","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71RTDyOhrVL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B5TFRH3B"
"Heating Pad for Back-Pain Relief and Cramps - 16""x 30"" Auto Shut Off, 83 inch Super Long Cable, Machine Washable Electric Heat Pad for Neck and Shoulders with Moist & Dry Heat Therapy Options","B09FZ8S9PW","Zostuic","4.5","380","https://images-na.ssl-images-amazon.com/images/I/71CWS637SML.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","35.99","https://www.amazon.com/dp/B09FZ8S9PW"
"Weighted Heating Pad for Neck and Shoulders Pain Relief, 2lb Large Neck Shoulder Heating Pad , Fast-Heat Electric Heated Neck Shoulder Wrap for Deep Heat Therapy, Auto Shut Off - 20'' x 25''(Blue)","B08HDDK61S","HELLOMOTO","4.5","675","https://images-na.ssl-images-amazon.com/images/I/71eMdrCPoWL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","49.99","https://www.amazon.com/dp/B08HDDK61S"
"Heating Pad Queen Size Fast-Heating Technology for Back/Waist/Shoulder/Neck Pain and Cramps Relief - Moist and Dry Heat Therapy with Auto-Off Hot Heated Pad by GOQOTOMO PJ-Queen","B08HRFKHCQ","GOQO TOMO","4.5","70","https://m.media-amazon.com/images/I/71m+Fk-L6pL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B08HRFKHCQ"
"Uterus Heating Pad, Uterus Plush, Heating Pad for Period Cramps, Hysterectomy Gifts, OBGYN Gifts, Plush Heating Pad, Post Surgery Gift, Surgeon Education","B07GDDGBT7","Generic","4.8","13","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/616SDv4cNXL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","The Uterus Heating Pad is the perfect plush pal for any age. It's ability to heat and cool in addition to its weighted body makes it the perfect companion. It is made with the highest quality, soft, plush material and all natural, clay beads. It is the perfect gift for post-surgery women, women struggling with fertility, or women needing a pick me up. To all the women out there: You are Strong. You are Empowered. You are Loved. Thank you for supporting my business.",,"$","29.99","https://www.amazon.com/dp/B07GDDGBT7"
"Heating Pad for Back Pain Relief, Nalax Extra Large Lower Back Heating Pad, Electric Heated Back Wrap with Adjustable Strap,26""x 16"" Wrap Around Heating Pad with Auto Shut Off","B09N6Y1HYF","nalax","4.3","65","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71x1boP4PeL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","39.99","https://www.amazon.com/dp/B09N6Y1HYF"
"HAUSPROFI Heating Pad for Back Pain Relief,Electric Heat Pads for Neck and Shoulders Migraine Relief, Fast-Heating with 6 Heat Setting, Auto Shut Off, Machine Washable, Soft Flannel (23""x37'')","B0B73YZLPJ","HAUSPROFI","4.4","130","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/711ZKtM9wxL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B73YZLPJ"
"Vofuoti Cordless Heating Pad, Portable Heated Pad with Battery Pack and 3 Heat Settings for Back Pain Relief, Abdomen Cramps","B09C8KVVT9","Vofuoti","4.3","314","https://images-na.ssl-images-amazon.com/images/I/71OfFQMGC0L.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09C8KVVT9"
"Heating Pad for /Shoulders/Neck/Back/Waist/AbdomenPain and Wrap Cramps Relief - Moist and Dry Heat Therapy with Auto-Off Electric Hot Heated Pad by GOQOTOMO-20""x25“ HW-PJ","B07X9KXH34","GOQO TOMO","4.5","1783","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71TRM3U5omL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B07X9KXH34"
"XXX-Large King Size Heating Pad for Pain Relief, 18"" X 33"" Fast Heating Pad with 2H Auto Shut Off, 6 Heat Settings & Machine Washable, Moist & Dry Heat Therapy for Neck Back Shoulder Relief and Cramps","B09P3K3Z5B","CURECURE","4.6","42","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T2/images/I/71QMbqXBWPL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09P3K3Z5B"
"Portable Menstrual Heating Pad for Women Girls Back Pain and Period Cramps Relief, USB Electric Belly Wrap Warming Belt, Auto Shut Off & 3 Temperature Setting, Reusable Menstrual Heating Pads Gift","B0B515S7TM","Holiberty","3.1","4","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/416kJAUSQkL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B515S7TM"
"Electric Menstrual Heating Pad, USB Instant Menstrual Heat Wraps Warming Belt, Reusable Period Cramp Pain Relief Device, Auto Shut Off, 4 Heating Settings, Period Gift for Girls","B09JKJ7X82","BXT","3.3","29","https://images-na.ssl-images-amazon.com/images/I/51nfPhp2joL.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09JKJ7X82"
"Jade Weighted Heating Pad, UTK Large Heating Pads for Back Pain Relief, Cramps,12'' x 24'' Heat Pad with 6 Heating 4 Timers Auto Off, Washable","B09JKL3D8H","UTK","4.2","167","https://images-na.ssl-images-amazon.com/images/I/81W9SlXyHcL.__AC_SX300_SY300_QL70_ML2_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09JKL3D8H"
"FEETMOR Heating Pad for Back Pain Relief - Cordless Period Heating Pad for Cramps, Portable Abdominal and Lumbar Heating Pad, Adjustable Wearable Heating Pad, Electric Large Heating Pad(48inches)","B097TC33GZ","FEETMOR","4.3","274","https://images-na.ssl-images-amazon.com/images/I/61w0RQW4qtL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B097TC33GZ"
"IVECNSTU Electric Heating Pad for Back Pain Relief, Hot Heated Pad with Auto Shut-Off/ Moist & Dry Heat Therapy Options for Neck/ Shoulders/ Cramps, Grey, HP3060","B09GDXK8RH","IVECNSTU","4.2","120","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/812+lnhZgSL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09GDXK8RH"
"Thera-Med Professional-HP1215 Electric Heating Pad and Moist Heating Pad with Auto Shut Off, 12” x 15” - Heat Pad for Back Pain, Neck Pain, Body Pain","B07FB1KR4K","Thera-Med Professional","4.2","166","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41+7R6a1QSL._SX342_SY445_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Product DescriptionThera-Med Professional dual moist heat and dry electric heating pad offers dual mode moist/dry heat options to comfort sore and aching muscles in your back, shoulders, abdomen, legs, arms and more. A back heating pad that has four heat settings that allow you to control your own therapy. Moist heat option provides deep penetrating Relief from sore, stiff muscles, while the dry heat option provides a comforting warm treatment. Unique pad design delivers a consistent therapeutic heat in the recommended range to maintain an even comfortable level and prevent hot spots. Auto shut-off turns the pad off after 40 minutes of use. Ultra-soft cover is removable and machine washable. Product features -easy-to-use hand control: 4 temperature settings with easy-to-read LED indicators. -Medium pad 12rdquo; x 15rdquo;: provides excellent coverage of smaller areas like lower back, knee, wrist, elbow and foot -moist heat option: by moistening the included sponge insert, you can achieve a more effective therapy session with deeper penetration of heat. -Extra long 8-foot cord: for easy positioning during use. Heated pads product specifications -size: 12rdquo; x 15rdquo; -power supply: 120V, 60 Hz, 50W -material: 100 percent polyester cover, machine washable - auto shut-off: 40 minutes 4 heat settings -warm green: 95deg; - 113deg;f -low yellow: 113deg; - 131deg;f -medium orange: 131deg; - 149deg;f -high red: 149deg; - 167deg;f. Trust in Thera-Med, a leader in hot packs for pain.Manufacturer Contact Information800-376-7263",,"$","20","https://www.amazon.com/dp/B07FB1KR4K"
"Comfier Large Heating Pad for Back Pain Relief,Electric Heating Pad for Neck and Shoulders,Adjustable Straps,Soft Flannel,3 Heat Levels & 90-Mins Auto Shut Off,Machine Washable,Gifts for Dad,Women,Men","B0B8HTJ599","COMFIER","4.9","10","https://images-na.ssl-images-amazon.com/images/I/71wjwpiUyqL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B8HTJ599"
"Pasonio Full Weighted Electric Heating Pad for Back Pain, Cramps, Relief - Auto Shut Off - 2.3lb Heat Pad with Moist & Dry Heat Therapy Options - Hot Heated Pad - (XL 12""x24"") - PYQ01","B0B4SHQKS5","Pasonio","4.9","14","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71ouwGtQ2kL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B4SHQKS5"
"Thermophore MaxHEAT - Moist Heating pad for Arthritis, Hand and Wrist Pain Relief - Electric with auto Shut Off, Hand Size (8""x17"" Rolled)","B00A2AV2P0","Battle Creek","4.3","121","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/61WTmEpyBPL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Battle Creek Equipment is the original drug-free pain relief company, making Hot & Cold Therapy Products Since 1931! Cold and hot therapy have been around for centuries, but only Battle Creek has perfected it. Thermophore products provide soothing, comforting, and intense moist heat therapy for pain across the body. Made with the most durable and highest quality materials, Thermophore creates unmatched pain relief without the need for drugs and increases circulation to the painful area while enhancing the body’s natural healing and pain relief mechanisms. Our Ice It! Cold Therapy line of products delivers convenient cold therapy that doctors recommend for pain relief in: joint-specific or carpal tunnel syndrome, repetitive stress/motion injury/syndrome, swelling, sprains, muscle aches, and more. Our products are flexible, fast freezing, stay cold longer, and can be used several times a day. Thermophore’s heating pads and Ice It! cold gel packs/wraps address all of your injuries and therapy needs including: neck pain, jaw, TMJ relief, sinus, migraine, chest congestion, back pain (sciatica relief), joints (shoulder, elbow, hip, knee, ankle), hand pain, arthritis, muscles, period and menstrual cramps. Also, great when used with Fascia Blaster.",,,,"https://www.amazon.com/dp/B00A2AV2P0"
"Sunbeam Heating Pad for Back, Neck, and Shoulder Pain Relief with Sponge for Moist Heating Option, Extra Large 12 x 24"", Blue","B000FGDDI0","Sunbeam","4.6","25461","https://m.media-amazon.com/images/I/41KNPSlu+mL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Help arthritic pain and everyday muscle aches fade away with this Sunbeam King-Size Electric Heating Pad. Soothe and relieve discomfort with UltraHeat technology that helps to deliver even, powerful heat to achy areas. This large heating pad offers 3 heat settings to provide the level of intensity you need to begin feeling better, and the convenient. Plus, you can use it with moist or dry heat. The controller is designed to be easy for arthritis sufferers to use.",,"$","29.99","https://www.amazon.com/dp/B000FGDDI0"
"Bedsure Heating Pad for Back Pain Relief - Heating Pad for Neck and Shoulders, Electric Heating Pad with Auto Shut Off, 6 Level Buckle Fast Heating Pad Soft Faux Fur Warming with Clip (Grey, 24""×33"")","B0936ZFJRH","BEDSURE","4.4","429","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/814u2YRxSdL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0936ZFJRH"
"wosume Heating Clothes, Clothing Electric Heating Pads, Winter Vest Electric Warm Clothing USB Heating Cloth, 8-in-1 Kit Metal Fiber Heating Pads for Winter Outdoor","B08VJHV5LP","wosume","5","1","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71cyyHX3PvL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Features:Heating cloth pad give you the warmth in cold winter.The cloth part is waterproof, mini USB port can be charged. Soft, washable and bendable, almost no burden.Can be sew in the clothes, which is more convenient.Switches the button to adjust the 3 temperature.Specification:Condition: 100% Brand NewColor: blackMaterial: Polyester, Metal fiberDimension: approx. 12x8cm / 4.7x3.1in (each)Weight: approx. 71gPrecaution:Babies or people who are not sensitive to heat are not allowed to use.Do not use in wet conditions. Please dry before use.Package List:1 * 8-in-1 Heating pad",,"$","13.36","https://www.amazon.com/dp/B08VJHV5LP"
"Basalt Stone Heating pad, Weighted Heating Pad for Back Pain and Cramps Relief ,XL King Size Hot Heated Pad with 12 Heating Level and 1-24h Auto-Off (8 Timer) Hot Stone Heating Mat","B09KZJ5M55","ZXU","4.5","57","https://images-na.ssl-images-amazon.com/images/I/71tFFzGPrtL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09KZJ5M55"
"Comfytemp Heating Pad, Heating Pad for Back Pain Relief, Electric Heat Pad for Period Cramps, Neck and Shoulders, XL Heated Pad with Moist & Dry Therapy, 2H Auto Shut Off, Machine Washable, 12 x 24""","B0B4CHXVGY","Comfytemp","4.8","17","https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/81XC+AgibOL._AC_SY300_SX300_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B0B4CHXVGY"
"FTOYIN Portable Heating Pad Simultaneous Front and Rear Menstrual Heating Pad for Cramps,Belly Warmer with 3 Massage Modes Electric Fast Heating for Girls Menstrual Pads for Women(Pink)","B09WTHV77Z","FTOYIN","3.8","51","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/41zIT86KNfL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09WTHV77Z"
"Electric Heating Pad for Back Pain, Cramps, Arthritis Relief, Far Infrared Fast Heated Pad with Moist & Dry Heat Therapy, Weighted Heating Pad for Neck and Shoulders, 8 Heat Settings with Auto-Off","B09N9G3W1T","COINCHI","4.5","119","https://images-na.ssl-images-amazon.com/images/I/71PckLr6JOL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","99.99","https://www.amazon.com/dp/B09N9G3W1T"
"Sunbeam Wrapping Heating Pad for Fast Pain Relief, Small XpressHeat, 6 Heat Settings with Auto-Shutoff and Fastening Straps, Small, Slate Grey, 12x11 Inch (Pack of 1), 1 Count","B07DQW4LB7","Sunbeam","4.3","672","https://images-na.ssl-images-amazon.com/images/I/A1jrd6O1dhL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Feel the heat in 30 seconds. This hands-free XpressHeat Wrapping Heat Pad has 2 fastening straps that let you place it directly on your arms and legs. You’ll get fast heat therapy and soothing pain relief exactly where you need it most, and you won’t have to hold it in place on sore muscles.The soft, flexible, machine-washable electric heating pad wrap is comfortable to use, and you can enjoy it with dry heat, or use moist heat by spraying fabric lightly with water. 6 heat settings let you customize your level of relief, and 2-hour auto-off gives you peace of mind.",,,,"https://www.amazon.com/dp/B07DQW4LB7"
"Overseas USE ONLY Norstar 200 King Size Moist & Dry Heating Pad 220-240 Volt","B01MCTV34Y","Norstar","4.2","130","https://images-na.ssl-images-amazon.com/images/I/71CM5ClRL7L.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B01MCTV34Y"
"Electric Heating Pad for Back Pain and Cramps Relief, Ultra Soft Hot Heated Pad with Moist & Dry Heat Therapy and Auto Shut-Off for Neck, Shoulder,Leg, Menstrual Pain & Sore Muscle Relief","B07WTBT7H3","ZXU","4.5","132","https://images-na.ssl-images-amazon.com/images/I/71lc7ZjYzKL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","16.99","https://www.amazon.com/dp/B07WTBT7H3"
"XXX-Large 33'' x 17'' Electric Heating Pad for Back Pain Cramps Relief, Ultra Soft Fast Heating, Moist Dry Heat Therapy Neck & Shoulder Machine-Washable Pad 6 Temperature Settings, 2H Auto Shut-Off","B09W928VFQ","Evajoy","4.4","6","https://images-na.ssl-images-amazon.com/images/I/71rxMZ1U9XL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","34.99","https://www.amazon.com/dp/B09W928VFQ"
"Electric Heating Pad Warm Back Wrap with 4 Levels Temperature Settings for Neck Shoulder Back, 2 Hours Auto Shut Off, Machine Washable-Grey","B098JQ7QT8","N\B","4.6","2503","https://images-na.ssl-images-amazon.com/images/I/31qoZJDwFGL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads","Specification: Size:24inch x 33inchin Color: Grey Power Supply: Wall Adapter Heat Area: Full Body Material: Flannel Heat Level:4 Levels Aoto-off TimingL: 2H Features 1.The wrap heating pad allows you to move around freely while relaxing with the wrap. Auto-off after 120 minutes helps you conserve energy and prevents overheating. 4.The pad made of skin-friendly and soft flannel hugs you with maximum comfort while helping to distribute heat more evenly. 5.Overheat protection system and certification from CE, RoHS, and Öko-Tex 100 better and safer user experience, leaving you peace of mind, a great gift for friends, family, as well yourself.",,,,"https://www.amazon.com/dp/B098JQ7QT8"
"Dowin Heating Pad for Back Pain Relief, 6 Level Heating Pad for Neck and Shoulders Fast Heating with LCD Display Controller and Auto Shut Off ETL Certified 24""X33""","B09B5ZPRK6","Dowin","4.4","172","https://images-na.ssl-images-amazon.com/images/W/WEBP_402378-T1/images/I/71NMfpbGQfL.__AC_SX300_SY300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,,,"https://www.amazon.com/dp/B09B5ZPRK6"
"Heating Pad for Back Pain and Cramps Relief, Ultra Soft Hot Heated Pad with Moist & Dry Heat Therapy and Auto Shut-Off for Neck, Shoulder,Leg, Menstrual Pain & Sore Muscle Relief","B07WPBFLCH","ZXU","4.5","238","https://images-na.ssl-images-amazon.com/images/I/71-MbAYqggL.__AC_SY300_SX300_QL70_FMwebp_.jpg","Health & Household › Health Care › OTC Medications & Treatments › Pain Relievers › Hot & Cold Therapies › Heating Pads",,,"$","18.99","https://www.amazon.com/dp/B07WPBFLCH"
